,station,prediction_time,prediction_window,number_of_bikes_left,number_of_bikes_returned,net_difference
37655,461,2022-08-28 09:00:00,15,0,0,0
37656,461,2022-08-28 09:15:00,15,0,0,0
37657,461,2022-08-28 09:30:00,15,0,0,0
37658,461,2022-08-28 09:45:00,15,0,0,0
37659,461,2022-08-28 10:00:00,15,0,0,0
37660,461,2022-08-28 10:15:00,15,0,0,0
37661,461,2022-08-28 10:30:00,15,0,0,0
37662,461,2022-08-28 10:45:00,15,0,0,0
37663,461,2022-08-28 11:00:00,15,0,0,0
37664,461,2022-08-28 11:15:00,15,0,0,0
37665,461,2022-08-28 11:30:00,15,1,0,-1
37666,461,2022-08-28 11:45:00,15,0,0,0
37667,461,2022-08-28 12:00:00,15,0,0,0
37668,461,2022-08-28 12:15:00,15,0,0,0
37669,461,2022-08-28 12:30:00,15,0,1,1
37670,461,2022-08-28 12:45:00,15,0,0,0
37671,461,2022-08-28 13:00:00,15,0,0,0
37672,461,2022-08-28 13:15:00,15,0,0,0
37673,461,2022-08-28 13:30:00,15,0,1,1
37674,461,2022-08-28 13:45:00,15,0,0,0
37675,461,2022-08-28 14:00:00,15,1,0,-1
37676,461,2022-08-28 14:15:00,15,1,1,0
37677,461,2022-08-28 14:30:00,15,2,0,-2
37678,461,2022-08-28 14:45:00,15,0,1,1
37679,461,2022-08-28 15:00:00,15,0,1,1
37680,461,2022-08-28 15:15:00,15,0,0,0
37681,461,2022-08-28 15:30:00,15,0,2,2
37682,461,2022-08-28 15:45:00,15,0,0,0
37683,461,2022-08-28 16:00:00,15,0,0,0
37684,461,2022-08-28 16:15:00,15,1,4,3
37685,461,2022-08-28 16:30:00,15,1,0,-1
37686,461,2022-08-28 16:45:00,15,0,0,0
37687,461,2022-08-28 17:00:00,15,0,0,0
37688,461,2022-08-28 17:15:00,15,0,3,3
37689,461,2022-08-28 17:30:00,15,4,1,-3
37690,461,2022-08-28 17:45:00,15,2,3,1
37691,461,2022-08-28 18:00:00,15,6,3,-3
37692,461,2022-08-28 18:15:00,15,3,0,-3
37693,461,2022-08-28 18:30:00,15,1,3,2
37694,461,2022-08-28 18:45:00,15,2,0,-2
37695,461,2022-08-28 19:00:00,15,0,0,0
37696,461,2022-08-28 19:15:00,15,1,0,-1
37697,461,2022-08-28 19:30:00,15,0,0,0
37698,461,2022-08-28 19:45:00,15,0,0,0
37699,461,2022-08-28 20:00:00,15,0,0,0
37700,461,2022-08-28 20:15:00,15,0,2,2
37701,461,2022-08-28 20:30:00,15,4,0,-4
37702,461,2022-08-28 20:45:00,15,0,1,1
37703,461,2022-08-28 21:00:00,15,0,0,0
37704,461,2022-08-28 21:15:00,15,0,0,0
37705,461,2022-08-28 21:30:00,15,0,2,2
37706,461,2022-08-28 21:45:00,15,0,0,0
37707,461,2022-08-28 22:00:00,15,1,0,-1
37708,461,2022-08-28 22:15:00,15,1,0,-1
37709,461,2022-08-28 22:30:00,15,1,0,-1
37710,461,2022-08-28 22:45:00,15,0,0,0
37711,461,2022-08-28 23:00:00,15,0,3,3
37712,461,2022-08-28 23:15:00,15,1,5,4
37713,461,2022-08-28 23:30:00,15,0,0,0
37714,461,2022-08-28 23:45:00,15,1,1,0
37715,462,2022-08-28 00:15:00,15,0,1,1
37716,462,2022-08-28 00:30:00,15,0,0,0
37717,462,2022-08-28 00:45:00,15,0,0,0
37718,462,2022-08-28 01:00:00,15,0,0,0
37719,462,2022-08-28 01:15:00,15,0,0,0
37720,462,2022-08-28 01:30:00,15,2,0,-2
37721,462,2022-08-28 01:45:00,15,0,0,0
37722,462,2022-08-28 02:00:00,15,0,0,0
37723,462,2022-08-28 02:15:00,15,1,0,-1
37724,462,2022-08-28 02:30:00,15,0,0,0
37725,462,2022-08-28 02:45:00,15,0,0,0
37726,462,2022-08-28 03:00:00,15,0,1,1
37727,462,2022-08-28 03:15:00,15,0,0,0
37728,462,2022-08-28 03:30:00,15,0,0,0
37729,462,2022-08-28 03:45:00,15,0,0,0
37730,462,2022-08-28 04:00:00,15,0,0,0
37731,462,2022-08-28 04:15:00,15,0,0,0
37732,462,2022-08-28 04:30:00,15,0,0,0
37733,462,2022-08-28 04:45:00,15,0,0,0
37734,462,2022-08-28 05:00:00,15,0,0,0
37735,462,2022-08-28 05:15:00,15,0,0,0
37736,462,2022-08-28 05:30:00,15,0,0,0
37737,462,2022-08-28 05:45:00,15,0,0,0
37738,462,2022-08-28 06:00:00,15,0,1,1
37739,462,2022-08-28 06:15:00,15,0,0,0
37740,462,2022-08-28 06:30:00,15,0,0,0
37741,462,2022-08-28 06:45:00,15,0,0,0
37742,462,2022-08-28 07:00:00,15,0,0,0
37743,462,2022-08-28 07:15:00,15,0,0,0
37744,462,2022-08-28 07:30:00,15,0,0,0
37745,462,2022-08-28 07:45:00,15,0,0,0
37746,462,2022-08-28 08:00:00,15,0,0,0
37747,462,2022-08-28 08:15:00,15,0,0,0
37748,462,2022-08-28 08:30:00,15,0,0,0
37749,462,2022-08-28 08:45:00,15,0,0,0
37750,462,2022-08-28 09:00:00,15,0,0,0
37751,462,2022-08-28 09:15:00,15,0,0,0
37752,462,2022-08-28 09:30:00,15,0,0,0
37753,462,2022-08-28 09:45:00,15,0,0,0
37754,462,2022-08-28 10:00:00,15,0,0,0
37755,462,2022-08-28 10:15:00,15,0,1,1
37756,462,2022-08-28 10:30:00,15,0,0,0
37757,462,2022-08-28 10:45:00,15,0,0,0
37758,462,2022-08-28 11:00:00,15,0,0,0
37759,462,2022-08-28 11:15:00,15,0,0,0
37760,462,2022-08-28 11:30:00,15,0,0,0
37761,462,2022-08-28 11:45:00,15,0,0,0
37762,462,2022-08-28 12:00:00,15,0,0,0
37763,462,2022-08-28 12:15:00,15,1,0,-1
37764,462,2022-08-28 12:30:00,15,0,0,0
37765,462,2022-08-28 12:45:00,15,0,0,0
37766,462,2022-08-28 13:00:00,15,0,2,2
37767,462,2022-08-28 13:15:00,15,2,0,-2
37768,462,2022-08-28 13:30:00,15,0,2,2
37769,462,2022-08-28 13:45:00,15,0,0,0
37770,462,2022-08-28 14:00:00,15,0,0,0
37771,462,2022-08-28 14:15:00,15,0,0,0
37772,462,2022-08-28 14:30:00,15,1,0,-1
37773,462,2022-08-28 14:45:00,15,1,0,-1
37774,462,2022-08-28 15:00:00,15,0,0,0
37775,462,2022-08-28 15:15:00,15,0,1,1
37776,462,2022-08-28 15:30:00,15,2,0,-2
37777,462,2022-08-28 15:45:00,15,1,0,-1
37778,462,2022-08-28 16:00:00,15,0,0,0
37779,462,2022-08-28 16:15:00,15,0,1,1
37780,462,2022-08-28 16:30:00,15,0,0,0
37781,462,2022-08-28 16:45:00,15,0,0,0
37782,462,2022-08-28 17:00:00,15,1,4,3
37783,462,2022-08-28 17:15:00,15,0,1,1
37784,462,2022-08-28 17:30:00,15,3,0,-3
37785,462,2022-08-28 17:45:00,15,0,0,0
37786,462,2022-08-28 18:00:00,15,1,0,-1
37787,462,2022-08-28 18:15:00,15,0,2,2
37788,462,2022-08-28 18:30:00,15,0,0,0
37789,462,2022-08-28 18:45:00,15,0,3,3
37790,462,2022-08-28 19:00:00,15,3,0,-3
37791,462,2022-08-28 19:15:00,15,0,0,0
37792,462,2022-08-28 19:30:00,15,0,0,0
37793,462,2022-08-28 19:45:00,15,0,0,0
37794,462,2022-08-28 20:00:00,15,0,1,1
37795,462,2022-08-28 20:15:00,15,1,2,1
37796,462,2022-08-28 20:30:00,15,0,1,1
37797,462,2022-08-28 20:45:00,15,0,2,2
37798,462,2022-08-28 21:00:00,15,0,2,2
37799,462,2022-08-28 21:15:00,15,2,0,-2
37800,462,2022-08-28 21:30:00,15,4,2,-2
37801,462,2022-08-28 21:45:00,15,2,1,-1
37802,462,2022-08-28 22:00:00,15,2,0,-2
37803,462,2022-08-28 22:15:00,15,3,1,-2
37804,462,2022-08-28 22:30:00,15,0,2,2
37805,462,2022-08-28 22:45:00,15,0,2,2
37806,462,2022-08-28 23:00:00,15,1,0,-1
37807,462,2022-08-28 23:15:00,15,1,0,-1
37808,462,2022-08-28 23:30:00,15,1,0,-1
37809,462,2022-08-28 23:45:00,15,1,0,-1
37810,463,2022-08-28 00:15:00,15,0,0,0
37811,463,2022-08-28 00:30:00,15,0,0,0
37812,463,2022-08-28 00:45:00,15,0,0,0
37813,463,2022-08-28 01:00:00,15,0,0,0
37814,463,2022-08-28 01:15:00,15,0,0,0
37815,463,2022-08-28 01:30:00,15,0,0,0
37816,463,2022-08-28 01:45:00,15,0,0,0
37817,463,2022-08-28 02:00:00,15,0,0,0
37818,463,2022-08-28 02:15:00,15,0,0,0
37819,463,2022-08-28 02:30:00,15,0,0,0
37820,463,2022-08-28 02:45:00,15,0,0,0
37821,463,2022-08-28 03:00:00,15,0,0,0
37822,463,2022-08-28 03:15:00,15,0,0,0
37823,463,2022-08-28 03:30:00,15,0,1,1
37824,463,2022-08-28 03:45:00,15,0,0,0
37825,463,2022-08-28 04:00:00,15,0,0,0
37826,463,2022-08-28 04:15:00,15,0,0,0
37827,463,2022-08-28 04:30:00,15,0,0,0
37828,463,2022-08-28 04:45:00,15,0,0,0
37829,463,2022-08-28 05:00:00,15,0,0,0
37830,463,2022-08-28 05:15:00,15,0,0,0
37831,463,2022-08-28 05:30:00,15,0,0,0
37832,463,2022-08-28 05:45:00,15,0,0,0
37833,463,2022-08-28 06:00:00,15,0,0,0
37834,463,2022-08-28 06:15:00,15,0,0,0
37835,463,2022-08-28 06:30:00,15,0,0,0
37836,463,2022-08-28 06:45:00,15,0,0,0
37837,463,2022-08-28 07:00:00,15,0,0,0
37838,463,2022-08-28 07:15:00,15,0,0,0
37839,463,2022-08-28 07:30:00,15,0,0,0
37840,463,2022-08-28 07:45:00,15,0,0,0
37841,463,2022-08-28 08:00:00,15,0,0,0
37842,463,2022-08-28 08:15:00,15,0,0,0
37843,463,2022-08-28 08:30:00,15,0,0,0
37844,463,2022-08-28 08:45:00,15,0,0,0
37845,463,2022-08-28 09:00:00,15,0,0,0
37846,463,2022-08-28 09:15:00,15,0,0,0
37847,463,2022-08-28 09:30:00,15,0,0,0
37848,463,2022-08-28 09:45:00,15,0,0,0
37849,463,2022-08-28 10:00:00,15,0,0,0
37850,463,2022-08-28 10:15:00,15,0,0,0
37851,463,2022-08-28 10:30:00,15,0,0,0
37852,463,2022-08-28 10:45:00,15,0,0,0
37853,463,2022-08-28 11:00:00,15,0,0,0
37854,463,2022-08-28 11:15:00,15,0,0,0
37855,463,2022-08-28 11:30:00,15,0,0,0
37856,463,2022-08-28 11:45:00,15,0,0,0
37857,463,2022-08-28 12:00:00,15,0,0,0
37858,463,2022-08-28 12:15:00,15,0,0,0
37859,463,2022-08-28 12:30:00,15,0,0,0
37860,463,2022-08-28 12:45:00,15,0,0,0
37861,463,2022-08-28 13:00:00,15,0,0,0
37862,463,2022-08-28 13:15:00,15,0,0,0
37863,463,2022-08-28 13:30:00,15,0,1,1
37864,463,2022-08-28 13:45:00,15,0,0,0
37865,463,2022-08-28 14:00:00,15,0,0,0
37866,463,2022-08-28 14:15:00,15,0,0,0
37867,463,2022-08-28 14:30:00,15,0,0,0
37868,463,2022-08-28 14:45:00,15,0,1,1
37869,463,2022-08-28 15:00:00,15,0,0,0
37870,463,2022-08-28 15:15:00,15,0,0,0
37871,463,2022-08-28 15:30:00,15,0,0,0
37872,463,2022-08-28 15:45:00,15,0,0,0
37873,463,2022-08-28 16:00:00,15,0,0,0
37874,463,2022-08-28 16:15:00,15,0,1,1
37875,463,2022-08-28 16:30:00,15,1,0,-1
37876,463,2022-08-28 16:45:00,15,0,0,0
37877,463,2022-08-28 17:00:00,15,0,0,0
37878,463,2022-08-28 17:15:00,15,0,0,0
37879,463,2022-08-28 17:30:00,15,0,0,0
37880,463,2022-08-28 17:45:00,15,1,0,-1
37881,463,2022-08-28 18:00:00,15,0,0,0
37882,463,2022-08-28 18:15:00,15,0,0,0
37883,463,2022-08-28 18:30:00,15,1,0,-1
37884,463,2022-08-28 18:45:00,15,0,0,0
37885,463,2022-08-28 19:00:00,15,0,0,0
37886,463,2022-08-28 19:15:00,15,0,1,1
37887,463,2022-08-28 19:30:00,15,0,1,1
37888,463,2022-08-28 19:45:00,15,0,0,0
37889,463,2022-08-28 20:00:00,15,0,0,0
37890,463,2022-08-28 20:15:00,15,0,0,0
37891,463,2022-08-28 20:30:00,15,2,0,-2
37892,463,2022-08-28 20:45:00,15,1,0,-1
37893,463,2022-08-28 21:00:00,15,0,0,0
37894,463,2022-08-28 21:15:00,15,0,0,0
37895,463,2022-08-28 21:30:00,15,0,0,0
37896,463,2022-08-28 21:45:00,15,0,0,0
37897,463,2022-08-28 22:00:00,15,0,0,0
37898,463,2022-08-28 22:15:00,15,0,0,0
37899,463,2022-08-28 22:30:00,15,0,0,0
37900,463,2022-08-28 22:45:00,15,0,0,0
37901,463,2022-08-28 23:00:00,15,0,0,0
37902,463,2022-08-28 23:15:00,15,0,0,0
37903,463,2022-08-28 23:30:00,15,0,0,0
37904,463,2022-08-28 23:45:00,15,0,0,0
37905,464,2022-08-28 00:15:00,15,0,0,0
37906,464,2022-08-28 00:30:00,15,0,0,0
37907,464,2022-08-28 00:45:00,15,0,0,0
37908,464,2022-08-28 01:00:00,15,0,0,0
37909,464,2022-08-28 01:15:00,15,0,0,0
37910,464,2022-08-28 01:30:00,15,0,0,0
37911,464,2022-08-28 01:45:00,15,1,0,-1
37912,464,2022-08-28 02:00:00,15,0,0,0
37913,464,2022-08-28 02:15:00,15,0,0,0
37914,464,2022-08-28 02:30:00,15,0,0,0
37915,464,2022-08-28 02:45:00,15,0,0,0
37916,464,2022-08-28 03:00:00,15,0,0,0
37917,464,2022-08-28 03:15:00,15,0,0,0
37918,464,2022-08-28 03:30:00,15,0,0,0
37919,464,2022-08-28 03:45:00,15,0,1,1
37920,464,2022-08-28 04:00:00,15,0,0,0
37921,464,2022-08-28 04:15:00,15,0,0,0
37922,464,2022-08-28 04:30:00,15,0,0,0
37923,464,2022-08-28 04:45:00,15,0,0,0
37924,464,2022-08-28 05:00:00,15,0,1,1
37925,464,2022-08-28 05:15:00,15,0,0,0
37926,464,2022-08-28 05:30:00,15,0,0,0
37927,464,2022-08-28 05:45:00,15,0,0,0
37928,464,2022-08-28 06:00:00,15,0,0,0
37929,464,2022-08-28 06:15:00,15,0,0,0
37930,464,2022-08-28 06:30:00,15,0,0,0
37931,464,2022-08-28 06:45:00,15,0,0,0
37932,464,2022-08-28 07:00:00,15,0,0,0
37933,464,2022-08-28 07:15:00,15,0,0,0
37934,464,2022-08-28 07:30:00,15,0,0,0
37935,464,2022-08-28 07:45:00,15,0,0,0
37936,464,2022-08-28 08:00:00,15,0,0,0
37937,464,2022-08-28 08:15:00,15,0,0,0
37938,464,2022-08-28 08:30:00,15,0,0,0
37939,464,2022-08-28 08:45:00,15,0,0,0
37940,464,2022-08-28 09:00:00,15,0,0,0
37941,464,2022-08-28 09:15:00,15,1,0,-1
37942,464,2022-08-28 09:30:00,15,0,0,0
37943,464,2022-08-28 09:45:00,15,0,0,0
37944,464,2022-08-28 10:00:00,15,0,0,0
37945,464,2022-08-28 10:15:00,15,0,0,0
37946,464,2022-08-28 10:30:00,15,0,0,0
37947,464,2022-08-28 10:45:00,15,0,0,0
37948,464,2022-08-28 11:00:00,15,0,0,0
37949,464,2022-08-28 11:15:00,15,0,0,0
37950,464,2022-08-28 11:30:00,15,0,0,0
37951,464,2022-08-28 11:45:00,15,0,0,0
37952,464,2022-08-28 12:00:00,15,0,0,0
37953,464,2022-08-28 12:15:00,15,0,0,0
37954,464,2022-08-28 12:30:00,15,0,0,0
37955,464,2022-08-28 12:45:00,15,0,0,0
37956,464,2022-08-28 13:00:00,15,0,0,0
37957,464,2022-08-28 13:15:00,15,0,0,0
37958,464,2022-08-28 13:30:00,15,0,0,0
37959,464,2022-08-28 13:45:00,15,0,0,0
37960,464,2022-08-28 14:00:00,15,0,0,0
37961,464,2022-08-28 14:15:00,15,0,0,0
37962,464,2022-08-28 14:30:00,15,0,0,0
37963,464,2022-08-28 14:45:00,15,0,0,0
37964,464,2022-08-28 15:00:00,15,0,0,0
37965,464,2022-08-28 15:15:00,15,0,0,0
37966,464,2022-08-28 15:30:00,15,1,0,-1
37967,464,2022-08-28 15:45:00,15,0,0,0
37968,464,2022-08-28 16:00:00,15,0,0,0
37969,464,2022-08-28 16:15:00,15,1,0,-1
37970,464,2022-08-28 16:30:00,15,0,0,0
37971,464,2022-08-28 16:45:00,15,0,0,0
37972,464,2022-08-28 17:00:00,15,0,0,0
37973,464,2022-08-28 17:15:00,15,0,0,0
37974,464,2022-08-28 17:30:00,15,0,0,0
37975,464,2022-08-28 17:45:00,15,0,0,0
37976,464,2022-08-28 18:00:00,15,0,0,0
37977,464,2022-08-28 18:15:00,15,0,1,1
37978,464,2022-08-28 18:30:00,15,0,0,0
37979,464,2022-08-28 18:45:00,15,0,0,0
37980,464,2022-08-28 19:00:00,15,0,0,0
37981,464,2022-08-28 19:15:00,15,0,0,0
37982,464,2022-08-28 19:30:00,15,0,1,1
37983,464,2022-08-28 19:45:00,15,0,0,0
37984,464,2022-08-28 20:00:00,15,1,0,-1
37985,464,2022-08-28 20:15:00,15,0,0,0
37986,464,2022-08-28 20:30:00,15,0,0,0
37987,464,2022-08-28 20:45:00,15,0,1,1
37988,464,2022-08-28 21:00:00,15,0,0,0
37989,464,2022-08-28 21:15:00,15,0,0,0
37990,464,2022-08-28 21:30:00,15,0,0,0
37991,464,2022-08-28 21:45:00,15,1,0,-1
37992,464,2022-08-28 22:00:00,15,0,0,0
37993,464,2022-08-28 22:15:00,15,0,0,0
37994,464,2022-08-28 22:30:00,15,0,0,0
37995,464,2022-08-28 22:45:00,15,0,1,1
37996,464,2022-08-28 23:00:00,15,0,0,0
37997,464,2022-08-28 23:15:00,15,0,0,0
37998,464,2022-08-28 23:30:00,15,0,0,0
37999,464,2022-08-28 23:45:00,15,0,0,0
38000,465,2022-08-28 00:15:00,15,0,0,0
38001,465,2022-08-28 00:30:00,15,0,0,0
38002,465,2022-08-28 00:45:00,15,0,0,0
38003,465,2022-08-28 01:00:00,15,0,0,0
38004,465,2022-08-28 01:15:00,15,0,0,0
38005,465,2022-08-28 01:30:00,15,0,0,0
38006,465,2022-08-28 01:45:00,15,0,0,0
38007,465,2022-08-28 02:00:00,15,0,0,0
38008,465,2022-08-28 02:15:00,15,0,0,0
38009,465,2022-08-28 02:30:00,15,0,0,0
38010,465,2022-08-28 02:45:00,15,0,0,0
38011,465,2022-08-28 03:00:00,15,0,0,0
38012,465,2022-08-28 03:15:00,15,0,0,0
38013,465,2022-08-28 03:30:00,15,0,0,0
38014,465,2022-08-28 03:45:00,15,0,0,0
38015,465,2022-08-28 04:00:00,15,0,0,0
38016,465,2022-08-28 04:15:00,15,0,0,0
38017,465,2022-08-28 04:30:00,15,0,0,0
38018,465,2022-08-28 04:45:00,15,0,0,0
38019,465,2022-08-28 05:00:00,15,0,0,0
38020,465,2022-08-28 05:15:00,15,0,0,0
38021,465,2022-08-28 05:30:00,15,0,0,0
38022,465,2022-08-28 05:45:00,15,0,0,0
38023,465,2022-08-28 06:00:00,15,0,0,0
38024,465,2022-08-28 06:15:00,15,0,0,0
38025,465,2022-08-28 06:30:00,15,0,0,0
38026,465,2022-08-28 06:45:00,15,0,0,0
38027,465,2022-08-28 07:00:00,15,0,0,0
38028,465,2022-08-28 07:15:00,15,0,0,0
38029,465,2022-08-28 07:30:00,15,0,0,0
38030,465,2022-08-28 07:45:00,15,0,0,0
38031,465,2022-08-28 08:00:00,15,0,0,0
38032,465,2022-08-28 08:15:00,15,0,0,0
38033,465,2022-08-28 08:30:00,15,0,0,0
38034,465,2022-08-28 08:45:00,15,0,0,0
38035,465,2022-08-28 09:00:00,15,0,0,0
38036,465,2022-08-28 09:15:00,15,0,0,0
38037,465,2022-08-28 09:30:00,15,0,0,0
38038,465,2022-08-28 09:45:00,15,0,0,0
38039,465,2022-08-28 10:00:00,15,0,0,0
38040,465,2022-08-28 10:15:00,15,0,0,0
38041,465,2022-08-28 10:30:00,15,0,0,0
38042,465,2022-08-28 10:45:00,15,0,0,0
38043,465,2022-08-28 11:00:00,15,0,0,0
38044,465,2022-08-28 11:15:00,15,1,0,-1
38045,465,2022-08-28 11:30:00,15,0,1,1
38046,465,2022-08-28 11:45:00,15,0,0,0
38047,465,2022-08-28 12:00:00,15,0,0,0
38048,465,2022-08-28 12:15:00,15,0,0,0
38049,465,2022-08-28 12:30:00,15,0,0,0
38050,465,2022-08-28 12:45:00,15,0,0,0
38051,465,2022-08-28 13:00:00,15,0,0,0
38052,465,2022-08-28 13:15:00,15,0,0,0
38053,465,2022-08-28 13:30:00,15,0,0,0
38054,465,2022-08-28 13:45:00,15,0,0,0
38055,465,2022-08-28 14:00:00,15,0,0,0
38056,465,2022-08-28 14:15:00,15,0,0,0
38057,465,2022-08-28 14:30:00,15,0,0,0
38058,465,2022-08-28 14:45:00,15,0,0,0
38059,465,2022-08-28 15:00:00,15,0,0,0
38060,465,2022-08-28 15:15:00,15,0,0,0
38061,465,2022-08-28 15:30:00,15,1,0,-1
38062,465,2022-08-28 15:45:00,15,0,0,0
38063,465,2022-08-28 16:00:00,15,0,0,0
38064,465,2022-08-28 16:15:00,15,0,0,0
38065,465,2022-08-28 16:30:00,15,0,0,0
38066,465,2022-08-28 16:45:00,15,0,0,0
38067,465,2022-08-28 17:00:00,15,1,0,-1
38068,465,2022-08-28 17:15:00,15,0,0,0
38069,465,2022-08-28 17:30:00,15,0,1,1
38070,465,2022-08-28 17:45:00,15,0,1,1
38071,465,2022-08-28 18:00:00,15,1,0,-1
38072,465,2022-08-28 18:15:00,15,0,0,0
38073,465,2022-08-28 18:30:00,15,0,0,0
38074,465,2022-08-28 18:45:00,15,0,0,0
38075,465,2022-08-28 19:00:00,15,0,0,0
38076,465,2022-08-28 19:15:00,15,0,0,0
38077,465,2022-08-28 19:30:00,15,0,0,0
38078,465,2022-08-28 19:45:00,15,0,0,0
38079,465,2022-08-28 20:00:00,15,0,0,0
38080,465,2022-08-28 20:15:00,15,0,0,0
38081,465,2022-08-28 20:30:00,15,0,0,0
38082,465,2022-08-28 20:45:00,15,0,0,0
38083,465,2022-08-28 21:00:00,15,0,3,3
38084,465,2022-08-28 21:15:00,15,0,1,1
38085,465,2022-08-28 21:30:00,15,0,0,0
38086,465,2022-08-28 21:45:00,15,0,0,0
38087,465,2022-08-28 22:00:00,15,0,0,0
38088,465,2022-08-28 22:15:00,15,0,0,0
38089,465,2022-08-28 22:30:00,15,1,0,-1
38090,465,2022-08-28 22:45:00,15,0,0,0
38091,465,2022-08-28 23:00:00,15,0,0,0
38092,465,2022-08-28 23:15:00,15,0,0,0
38093,465,2022-08-28 23:30:00,15,0,0,0
38094,465,2022-08-28 23:45:00,15,0,0,0
38095,466,2022-08-28 00:15:00,15,0,0,0
38096,466,2022-08-28 00:30:00,15,0,0,0
38097,466,2022-08-28 00:45:00,15,0,0,0
38098,466,2022-08-28 01:00:00,15,0,0,0
38099,466,2022-08-28 01:15:00,15,0,0,0
38100,466,2022-08-28 01:30:00,15,0,0,0
38101,466,2022-08-28 01:45:00,15,0,0,0
38102,466,2022-08-28 02:00:00,15,0,0,0
38103,466,2022-08-28 02:15:00,15,0,0,0
38104,466,2022-08-28 02:30:00,15,0,0,0
38105,466,2022-08-28 02:45:00,15,0,0,0
38106,466,2022-08-28 03:00:00,15,0,0,0
38107,466,2022-08-28 03:15:00,15,0,0,0
38108,466,2022-08-28 03:30:00,15,0,0,0
38109,466,2022-08-28 03:45:00,15,0,0,0
38110,466,2022-08-28 04:00:00,15,0,0,0
38111,466,2022-08-28 04:15:00,15,0,0,0
38112,466,2022-08-28 04:30:00,15,0,0,0
38113,466,2022-08-28 04:45:00,15,0,0,0
38114,466,2022-08-28 05:00:00,15,0,0,0
38115,466,2022-08-28 05:15:00,15,0,0,0
38116,466,2022-08-28 05:30:00,15,0,0,0
38117,466,2022-08-28 05:45:00,15,0,0,0
38118,466,2022-08-28 06:00:00,15,0,0,0
38119,466,2022-08-28 06:15:00,15,0,0,0
38120,466,2022-08-28 06:30:00,15,0,0,0
38121,466,2022-08-28 06:45:00,15,0,0,0
38122,466,2022-08-28 07:00:00,15,0,0,0
38123,466,2022-08-28 07:15:00,15,0,0,0
38124,466,2022-08-28 07:30:00,15,0,0,0
38125,466,2022-08-28 07:45:00,15,0,0,0
38126,466,2022-08-28 08:00:00,15,0,0,0
38127,466,2022-08-28 08:15:00,15,0,0,0
38128,466,2022-08-28 08:30:00,15,0,0,0
38129,466,2022-08-28 08:45:00,15,0,0,0
38130,466,2022-08-28 09:00:00,15,0,0,0
38131,466,2022-08-28 09:15:00,15,0,0,0
38132,466,2022-08-28 09:30:00,15,0,0,0
38133,466,2022-08-28 09:45:00,15,0,0,0
38134,466,2022-08-28 10:00:00,15,0,0,0
38135,466,2022-08-28 10:15:00,15,0,0,0
38136,466,2022-08-28 10:30:00,15,0,0,0
38137,466,2022-08-28 10:45:00,15,0,0,0
38138,466,2022-08-28 11:00:00,15,0,0,0
38139,466,2022-08-28 11:15:00,15,0,0,0
38140,466,2022-08-28 11:30:00,15,0,0,0
38141,466,2022-08-28 11:45:00,15,0,0,0
38142,466,2022-08-28 12:00:00,15,0,0,0
38143,466,2022-08-28 12:15:00,15,0,0,0
38144,466,2022-08-28 12:30:00,15,0,0,0
38145,466,2022-08-28 12:45:00,15,0,0,0
38146,466,2022-08-28 13:00:00,15,0,0,0
38147,466,2022-08-28 13:15:00,15,0,0,0
38148,466,2022-08-28 13:30:00,15,0,0,0
38149,466,2022-08-28 13:45:00,15,0,0,0
38150,466,2022-08-28 14:00:00,15,0,0,0
38151,466,2022-08-28 14:15:00,15,0,0,0
38152,466,2022-08-28 14:30:00,15,0,0,0
38153,466,2022-08-28 14:45:00,15,0,0,0
38154,466,2022-08-28 15:00:00,15,0,0,0
38155,466,2022-08-28 15:15:00,15,0,0,0
38156,466,2022-08-28 15:30:00,15,0,0,0
38157,466,2022-08-28 15:45:00,15,0,1,1
38158,466,2022-08-28 16:00:00,15,0,0,0
38159,466,2022-08-28 16:15:00,15,0,0,0
38160,466,2022-08-28 16:30:00,15,0,0,0
38161,466,2022-08-28 16:45:00,15,0,0,0
38162,466,2022-08-28 17:00:00,15,0,0,0
38163,466,2022-08-28 17:15:00,15,0,0,0
38164,466,2022-08-28 17:30:00,15,0,0,0
38165,466,2022-08-28 17:45:00,15,0,0,0
38166,466,2022-08-28 18:00:00,15,0,0,0
38167,466,2022-08-28 18:15:00,15,0,0,0
38168,466,2022-08-28 18:30:00,15,0,0,0
38169,466,2022-08-28 18:45:00,15,0,0,0
38170,466,2022-08-28 19:00:00,15,0,0,0
38171,466,2022-08-28 19:15:00,15,0,0,0
38172,466,2022-08-28 19:30:00,15,0,0,0
38173,466,2022-08-28 19:45:00,15,0,0,0
38174,466,2022-08-28 20:00:00,15,0,0,0
38175,466,2022-08-28 20:15:00,15,0,0,0
38176,466,2022-08-28 20:30:00,15,0,0,0
38177,466,2022-08-28 20:45:00,15,0,0,0
38178,466,2022-08-28 21:00:00,15,0,0,0
38179,466,2022-08-28 21:15:00,15,0,0,0
38180,466,2022-08-28 21:30:00,15,0,0,0
38181,466,2022-08-28 21:45:00,15,0,0,0
38182,466,2022-08-28 22:00:00,15,0,0,0
38183,466,2022-08-28 22:15:00,15,0,0,0
38184,466,2022-08-28 22:30:00,15,0,0,0
38185,466,2022-08-28 22:45:00,15,0,0,0
38186,466,2022-08-28 23:00:00,15,0,0,0
38187,466,2022-08-28 23:15:00,15,0,0,0
38188,466,2022-08-28 23:30:00,15,0,0,0
38189,466,2022-08-28 23:45:00,15,0,0,0
